"","UMAP_1","UMAP_2"
"cell131_1",-5.71439049748385,8.14372092613233
"cell132_1",-6.94381520235292,-0.971240545236256
"cell133_1",-0.404086441216185,-3.87956528968464
"cell134_1",-8.26304981613716,-14.6636192412922
"cell135_1",-7.58179300195447,-11.2918096216413
"cell136_1",-1.40937004785838,-3.19747787426045
"cell137_1",-7.85089693593127,-0.153363552785984
"cell138_1",-9.00589497033771,-11.9703342162843
"cell139_1",-6.18003567249854,7.93284869204464
"cell140_1",-7.57678250749963,-12.8616810205186
"cell141_1",-7.09730771111841,-12.2970738960791
"cell142_1",-7.01726942335434,2.33827926773594
"cell143_1",-5.6545751977236,7.83075570646858
"cell144_1",-7.51159815944525,-11.9195703214466
"cell145_1",-8.39135730829082,-1.23971824274753
"cell146_1",-6.12971624696789,2.52635591580294
"cell147_1",-0.311799511373528,-0.43576954459505
"cell148_1",-8.1091392783743,-12.1531249392761
"cell149_1",-1.27680587444762,-3.70480013196913
"cell150_1",-7.54012889616383,-11.4430139641043
"cell151_1",-0.0538304082749398,-1.10951315814453
"cell152_1",-6.2385077144132,10.7744787868795
"cell153_1",-6.31147424971077,8.06754713339092
"cell154_1",-8.86236847186718,0.328457263025336
"cell155_1",0.157053849366927,-0.691588784304193
"cell156_1",-8.06610696699207,-10.7000664589677
"cell157_1",0.0662735960375794,-0.695606186258842
"cell158_1",-7.87757536211754,-10.9797418208054
"cell159_1",-6.06499750190581,7.99778413670936
"cell160_1",-6.77607530743857,2.50236992868726
"cell161_1",-8.44946268662783,-13.9186269206042
"cell162_1",-8.5752425579119,-11.1246324337988
"cell163_1",-5.72948878683228,-3.90063998385286
"cell164_1",-5.68933985981164,11.4297437264768
"cell165_1",-5.03209990611167,9.77926369494427
"cell166_1",-6.30513514025878,2.43595697741846
"cell167_1",-7.64032498769185,0.251998521577312
"cell168_1",-0.459237729504341,-2.24038067370967
"cell169_1",-6.45782750485712,2.72763901726064
"cell170_1",-4.83534205312181,-4.18554764778175
"cell171_1",-5.59671099387861,8.03725558994262
"cell172_1",-7.26477477398261,-10.6599828977596
"cell173_1",-6.62338696402974,2.47197302351542
"cell174_1",-5.4984025615738,9.32568150944968
"cell175_1",-5.255607342848,11.1269582241047
"cell176_1",-8.70787187069779,-0.125408953539935
"cell177_1",-6.37141527712164,7.92672775793668
"cell178_1",-5.76328148860084,8.20790687114927
"cell179_1",-9.05209477604217,-11.7460456477605
"cell180_1",-6.33665298232151,8.16172032227726
"cell181_1",-0.223712176814692,-3.91692402022053
"cell182_1",-7.62566712199101,-11.2158393340631
"cell183_1",-6.04276113360265,8.36519355499002
"cell184_1",-6.1292338058082,2.65617842356401
"cell185_1",-6.47225159636282,2.40379779122417
"cell186_1",-5.87913307299245,10.1552391882765
"cell187_1",-4.91715325921254,9.90994741905519
"cell188_1",-7.98134730791817,-11.8930056109141
"cell189_1",-6.66531181526041,2.84590594872623
"cell190_1",-6.17905949141876,2.68657608328621
"cell191_1",0.213755291978019,-1.39863870130786
"cell192_1",-8.88136931281668,0.191814774292518
"cell193_1",-6.46424676050712,2.92054544251817
"cell194_1",-6.10774035382108,10.3465166537593
"cell195_1",-8.26169534149639,-11.9912802782388
"cell196_1",-6.71926707743292,2.77503129959674
"cell197_1",-5.3230794679513,9.74285976764257
"cell198_1",-6.34511968405948,2.12420154000454
"cell199_1",-5.93664466406351,10.0490110656711
"cell200_1",-1.21799564641644,-3.93594787056799
"cell201_1",-5.99578938410506,8.68505466105558
"cell202_1",-6.32879455745659,2.55112936337523
"cell203_1",-5.17928119848318,-3.68580319180185
"cell204_1",-8.63202776272119,-0.570121536440175
"cell205_1",-6.887282867104,1.44574568215754
"cell206_1",-5.46061699960126,-2.88962938015863
"cell207_1",-6.57106397206892,8.10533913894846
"cell208_1",-5.24361559950672,11.1240683508926
"cell209_1",-7.49889940188801,-12.4760114120543
"cell210_1",-7.55806743998972,-11.4817786161513
"cell211_1",-6.86814135224096,2.44649395009911
"cell212_1",-5.38763325591859,7.833541708348
"cell213_1",-5.94340886293113,11.3328712470912
"cell214_1",-6.14608021107495,8.47381688146366
"cell215_1",-6.11572769596262,2.49711845993031
"cell216_1",-5.22774657312964,-3.1165892208646
"cell217_1",0.0587496065330699,-1.46936507187701
"cell218_1",-6.91636906947682,2.35170779684984
"cell219_1",-7.65424324051641,-0.11212686105402
"cell220_1",-5.24227999804389,12.0642692698214
"cell221_1",-6.30299286318334,2.47248676348629
"cell222_1",-5.56703578469399,11.0746972038694
"cell223_1",-4.94232967862112,11.3144863922132
"cell224_1",-1.0447833083468,-1.49756629574759
"cell225_1",-6.63901973935796,-10.4800904906257
"cell226_1",-5.97580316484435,10.6842297972322
"cell227_1",-8.59344740517691,-11.7617339909922
"cell228_1",-5.87988451585029,10.58479706816
"cell229_1",-7.70813525057251,0.719415396273036
"cell230_1",-6.07929649394678,7.89061033709529
"cell231_1",-8.04619856322732,-10.6005169312399
"cell232_1",-6.49040237721377,2.77730882230508
"cell233_1",-8.2150401737857,-0.232750713067366
"cell234_1",0.0952893498307295,-0.727775125796459
"cell235_1",-4.96340996396343,10.0823415263604
"cell236_1",-0.422459437951145,-2.23127243908754
"cell237_1",-5.40080600779243,-3.7274100972159
"cell238_1",-7.12391813482619,-11.6102729352387
"cell239_1",-5.17706710478204,-4.36185834282564
"cell240_1",-9.60759491259825,-13.3262187181716
"cell241_1",-8.60256332298155,-14.1109689475244
"cell242_1",-5.05183220476487,9.8179866860932
"cell243_1",-4.9935681491788,10.5571623791985
"cell244_1",-6.23403192996503,-10.349438815467
"cell245_1",-5.46200290904615,-2.40886963170188
"cell246_1",-8.90880086802293,0.72896363422929
"cell247_1",-6.97327823477811,-0.931983239300805
"cell248_1",-8.01821511899158,-11.2546913243078
"cell249_1",-5.14592083145576,9.91915654283086
"cell250_1",-7.46785279919812,-0.402677447455185
"cell251_1",-5.53112935887009,7.92811244100218
"cell252_1",0.0425455254661476,-0.766671284966005
"cell253_1",-9.32837811976564,-12.533095630698
"cell254_1",-5.9756984020587,10.2621220261873
"cell255_1",-0.604771329211306,-2.1989173053597
"cell256_1",-5.4084596182716,-3.19738590212052
"cell257_1",-6.84436601557574,-11.9437112936363
"cell258_1",-8.58354147241744,-0.750835656987626
"cell259_1",-5.17421573095833,-3.71157823276831
"cell260_1",0.217940453500297,-0.904636116480087
"cell261_1",-0.328081045244425,-0.908590750767432
"cell262_1",-5.21051664033501,9.7216263209461
"cell263_1",-7.21728289269471,-13.949663995703
"cell264_1",-3.0714395622785,10.8258980688631
"cell265_1",-5.71289499515512,8.54952751624348
"cell266_1",-7.14261546107914,-10.8662371355708
"cell267_1",-6.33889896134442,7.93832896167364
"cell268_1",-7.84684403926881,-11.5788881519172
"cell269_1",-5.38177126860692,10.8646206895138
"cell270_1",-5.2722934040241,10.0904049800571
"cell271_1",-5.33379666697545,10.153686941013
"cell272_1",-8.58862621078002,0.713291478847823
"cell273_1",-0.399268610706588,-1.29131971885333
"cell274_1",-6.10342551694961,10.5370102038558
"cell275_1",-6.26722280969859,8.90690068216681
"cell276_1",-0.125729979263937,-4.13781749314414
"cell277_1",-0.321639944819181,-1.05755339934463
"cell278_1",-6.42034156819745,8.09823301168242
"cell279_1",-7.39147522398769,-11.5836857381447
"cell280_1",-3.36398528063301,10.65339502128
"cell281_1",-5.46868652101853,7.80496375760969
"cell282_1",-0.698068827190546,-2.49863719335543
"cell283_1",-7.24724949538569,-10.9000490218161
"cell284_1",-6.4618683501768,8.37343437231956
"cell285_1",-6.32021058436628,2.78011718819544
"cell286_1",-6.2263702557112,8.31780829501592
"cell287_1",-6.23747795942088,2.60914716094185
"cell288_1",-6.39672885440663,2.80685757664978
"cell289_1",-8.61732325568805,0.572270162248725
"cell290_1",-9.25874666968105,-11.696618657681
"cell291_1",-6.10414899176357,8.85368768077504
"cell292_1",-8.14281545114499,-13.718453286934
"cell293_1",-0.362878668827285,-2.02648878645317
"cell294_1",-5.7078636868638,-3.02519221010891
"cell295_1",-1.3351374912337,-3.33084046187312
"cell296_1",-5.72684440682627,7.91154543933521
"cell297_1",-8.35677459102189,-10.9007367362877
"cell298_1",-8.70056331984492,-11.6306566201974
"cell299_1",-5.41603301004842,11.0166291899615
"cell300_1",-8.47774613444688,-11.3529689534415
"cell301_1",-8.80950043655079,-11.4538051248317
"cell302_1",-6.85543525082561,-12.0773659102035
"cell303_1",-6.31334821957323,8.1575745066007
"cell304_1",-7.0407647118786,-1.3295332721124
"cell305_1",-8.08914390288039,-10.7861929056164
"cell306_1",0.202254372285542,-1.16264242970437
"cell307_1",-6.42651698863007,3.12999969741009
"cell308_1",-0.828521813775198,-2.70415786680019
"cell309_1",-0.621907218191281,-2.30311622895831
"cell310_1",-5.35486080105198,-3.57154359275535
"cell311_1",-6.40951969696003,2.90916372724886
"cell312_1",-3.51040416797624,11.6091896647
"cell313_1",-7.3956613153401,-10.7415811570911
"cell314_1",-5.33856996289713,9.50694434759413
"cell315_1",-6.84550405224158,-13.2028217398924
"cell316_1",-6.98166872584004,-11.7335201164582
"cell317_1",-7.13854273006882,-0.770155073517919
"cell318_1",-5.69266003257215,-2.9753829008641
"cell319_1",0.213399390308674,-1.07598043076614
"cell320_1",-6.40685288495564,7.65516112328811
"cell321_1",-6.3933612833083,2.3551832495891
"cell322_1",-7.76109711312503,1.11110591689346
"cell323_1",-8.36235872454678,-12.0843689973113
"cell324_1",-5.17842514800982,-4.26514549756451
"cell325_1",-6.32578415413531,8.19145059395531
"cell326_1",-0.228153523751825,-2.16527211986674
"cell327_1",-6.24418858826878,8.1626208889716
"cell328_1",-7.49686341746899,-10.5393152590443
"cell329_1",-5.98093225090953,10.7571227583758
"cell330_1",-8.3184874206951,-11.8617615919841
"cell331_1",-8.83647859619479,-0.310712724521749
"cell332_1",-3.87237477267582,11.1683596671999
"cell333_1",-6.3465000655582,2.40078875406799
"cell334_1",-4.90423913973939,-4.34201511653665
"cell335_1",-5.61458620378833,10.281290314622
"cell336_1",-1.23205226477381,-2.17993608774702
"cell337_1",-8.71376596308609,-12.8158466986535
"cell338_1",-5.5259317837528,-3.68356644068648
"cell339_1",-6.38738498777083,8.0126760799016
"cell340_1",-6.22642191693649,-10.3419700322403
"cell341_1",-5.52693082359062,7.68364675939695
"cell342_1",-6.53360097821245,8.10551888749672
"cell343_1",-0.248751998844103,-1.56179080320931
"cell344_1",-6.81055616637851,2.30080231899872
"cell345_1",-4.96721768550721,11.7984690561785
"cell346_1",-8.38254227597375,-13.0884792903864
"cell347_1",-6.48599332946511,8.25856909256291
"cell348_1",-6.12847986026306,10.2866558471164
"cell349_1",-1.22684546217516,-3.56759088748429
"cell350_1",-5.5162412266661,7.78283991871216
"cell351_1",-5.96136116213038,8.29487698517825
"cell352_1",-4.88233368064222,10.2737066979632
"cell353_1",-3.00375597075783,12.0481130745725
"cell354_1",-6.40084487731642,2.87542852439065
"cell355_1",-6.19586832305216,7.76378214835701
"cell356_1",-9.05961538660724,-12.6106970105767
"cell357_1",-6.14239796344948,7.97653125861874
"cell358_1",-6.53664167282935,2.31329177632851
"cell359_1",-0.0915593528716216,-0.623634205616727
"cell360_1",0.207023822962318,-1.34583816616323
"cell361_1",-8.21829855236917,-0.179342803440873
"cell362_1",-5.23958323331776,11.1308790392384
"cell363_1",-4.12489844421376,11.5697471604281
"cell364_1",-4.91404711483832,10.4422851144327
"cell365_1",-7.76411962650974,0.512369770218409
"cell366_1",-5.37027311373726,9.32318540281051
"cell367_1",-4.00076523453904,11.9328189364272
"cell368_1",-7.55193340497696,-10.7941898574961
"cell369_1",-7.46972729813778,0.834726384170184
"cell370_1",-7.80550537973393,-11.1525529992296
"cell371_1",-7.76972529266663,-11.4772184449994
"cell372_1",-7.18896474855088,-12.2275769482213
"cell373_1",-6.99774625814259,2.33301767130737
"cell374_1",-8.86696003360607,-0.596527802908084
"cell375_1",-0.0561572888416424,-0.587536154995572
"cell376_1",-6.42198394738227,2.38134599913431
"cell377_1",-9.54050727025088,-13.2941522856899
"cell378_1",-5.46513692285243,9.35585436893925
"cell379_1",-5.89343764444988,-1.94230852726267
"cell380_1",-6.11678711389439,2.58999457942605
"cell381_1",-8.01520825179592,-0.0302508144610143
"cell382_1",-0.440550401166858,-3.80399355911689
"cell383_1",-6.30054777833499,7.94077809405127
"cell384_1",-5.98316442114587,10.3899055665092
"cell385_1",-6.55460915366626,2.70108386363164
"cell386_1",-5.64945888788615,10.3219926999795
"cell387_1",-0.218065027366048,-0.390562625606905
"cell388_1",-7.37565636038018,-0.718832663428048
"cell389_1",-6.11647123994023,7.90798764810013
"cell390_1",-4.30178566272466,11.9763436461892
"cell391_1",-6.16853395874887,7.95052192396977
"cell392_1",-5.1880110409863,-3.18477029668373
"cell393_1",-6.30510793244699,8.09881458585826
"cell394_1",-5.28984970179277,-3.60588606228562
"cell395_1",-4.75314861325896,-4.0018797369107
"cell396_1",-8.52239437600542,-12.9252686409605
"cell397_1",-6.70809877463234,-13.2736915513214
"cell398_1",-9.06925194585486,-12.6077891496705
"cell399_1",-7.35283085399312,-12.1174908569142
"cell400_1",-6.65142348578957,2.93507780115934
"cell401_1",-6.47125409208413,8.08882041961864
"cell402_1",-4.97012372322068,-4.24659862882018
"cell403_1",-8.03343503726945,-11.0409940105159
"cell404_1",-8.9537770788191,-11.9049181182723
"cell405_1",-8.15016849094119,-12.2613059066296
"cell406_1",-8.93901682303609,-11.4998613964752
"cell407_1",-7.78083192449568,-0.837050575791662
"cell408_1",-6.30627889979619,7.94434396190767
"cell409_1",-6.71422186201593,2.07882604079514
"cell410_1",-8.67523423687627,-13.504675430448
"cell411_1",-6.54140806058717,3.27716355794089
"cell412_1",-8.65733084839306,-12.5866474845441
"cell413_1",-6.32743622794469,2.90180930257295
"cell414_1",-9.2173670760925,-12.065308525218
"cell415_1",-5.62595121481871,7.80378915082641
"cell416_1",-8.30016735416615,-10.9507824561372
"cell417_1",-6.13054297210911,-10.2202649259416
"cell418_1",-2.52391762558213,10.9228364373661
"cell419_1",-8.07925530907525,-11.6457613854304
"cell420_1",-7.25367455032219,-10.7272804005018
"cell421_1",-0.460341563511443,-3.79865787691719
"cell422_1",-6.42458070261544,7.88753252831076
"cell423_1",-6.31474788263508,2.48658854930989
"cell424_1",-8.08725409787675,-12.116014960962
"cell425_1",-7.20000100376001,-1.28406364609399
"cell426_1",-5.76388245814625,8.72136386229226
"cell427_1",-5.10570461797501,9.92971700612556
"cell428_1",-8.60299321675284,-0.66787858642008
"cell429_1",-6.44459364424297,8.22719442924111
"cell430_1",-6.16070959945513,10.5841829826901
"cell431_1",-6.63409668974274,2.63208510358104
"cell432_1",-0.204031108962297,-3.9456030426811
"cell433_1",-8.94368058447635,-0.430326835069766
"cell434_1",-8.38548945066909,-11.3822578348164
"cell435_1",-9.60493221998936,-12.4547268137857
"cell436_1",-6.32762426009658,8.06090783925978
"cell437_1",-5.4183182238423,7.61977844341687
"cell438_1",-6.99075992079983,-11.4344659294986
"cell439_1",-5.35079408337381,-4.26420346463744
"cell440_1",-5.1744564162401,-4.63505398355883
"cell441_1",-5.61723442991114,-4.26892497630287
"cell442_1",-8.17891375422224,0.919831941116679
"cell443_1",-9.39301151684078,-11.9463344778324
"cell444_1",-6.27158484982152,2.67925470630117
"cell445_1",-7.57775494114129,-12.0728929401063
"cell446_1",-6.33217741941444,8.10136813372969
"cell447_1",-0.293035727038584,-1.08296589872858
"cell448_1",-6.24987495356902,2.42232563757484
"cell449_1",-5.35703636597786,-4.44023167020985
"cell450_1",-5.18907283341303,10.9507089631541
"cell451_1",-6.2887660213771,2.78370269614309
"cell452_1",-5.67227998754557,8.14117400986364
"cell453_1",-7.74764863173032,0.512304464458216
"cell454_1",-6.20362774589806,-10.2735996525082
"cell455_1",-5.47399727899112,-4.42476778751434
"cell456_1",-5.17682893356915,11.2528883678495
"cell457_1",-0.226020831902787,-3.91538312456572
"cell458_1",-5.78304379890167,9.41596223926647
"cell459_1",-7.93324754242654,-10.6223321761479
"cell460_1",-5.79302338795754,7.724379802928
"cell461_1",-3.17222286876682,11.1776421897312
"cell462_1",-5.12182518928099,-4.34401517626596
"cell463_1",-7.82757805521243,-0.547485555515475
"cell464_1",-2.77638275986717,10.5906032350006
"cell465_1",-6.54582028410325,2.28223326860634
"cell466_1",-8.5738746459243,-11.1260176345138
"cell467_1",-5.17957711968592,9.59871361097853
"cell468_1",-4.30918412888535,10.8383322687099
"cell469_1",-6.30880828155892,-1.55365965512748
"cell470_1",-1.21714860894921,-2.64697333305093
"cell471_1",-4.86759217808753,-3.79681550888731
"cell472_1",-6.10763805028215,2.43998645837167
"cell473_1",-7.20984448579216,-1.0424513489218
"cell474_1",-6.02155357797405,7.91387517309678
"cell475_1",-6.43100659159146,7.90488902412579
"cell476_1",-5.07899755610142,9.81582032263031
"cell477_1",-9.01665796077446,-11.4709868135273
"cell478_1",-8.86217268486027,-12.0781981747831
"cell479_1",-8.7879148641746,-12.0100486837763
"cell480_1",-6.94879497562375,-0.943936138745253
"cell481_1",-6.51393604255233,2.56143062657127
"cell482_1",-8.1226297994334,-11.7073796793358
"cell483_1",-1.05950880004325,-2.56217936476832
"cell484_1",-5.62738135464068,11.1928413341986
"cell485_1",-6.3224946659085,2.76077084796671
"cell486_1",-1.35287333212452,-2.21414048555141
"cell487_1",-8.21440650949586,-11.9764658481477
"cell488_1",-3.37896739637203,11.0956255541692
"cell489_1",-5.36493574638017,10.7943808703115
"cell490_1",-5.28457890740789,-3.9938108349987
"cell491_1",-6.19123724477212,8.01803583233818
"cell492_1",-5.08269834119834,-3.76404175732074
"cell493_1",-5.26563417884451,8.6280356248647
"cell494_1",-7.28092079324632,-11.5597996924202
"cell495_1",-7.56110836338,-10.5173956090193
"cell496_1",-6.4381574632044,2.88599547823394
"cell497_1",-6.4748229076527,3.41436540234058
"cell498_1",-6.35924578377694,2.74951125953933
"cell499_1",-5.00718676843416,9.69906685101598
"cell500_1",-6.54134870265964,2.46246348080921
"cell501_1",-4.8466150900603,10.1137004947593
"cell502_1",-6.96556545593367,-13.2154783583797
"cell503_1",-1.31776484494523,-3.6155946371206
"cell504_1",-6.21352445079226,8.45752521533201
"cell505_1",-6.11984810584149,10.3049639932917
"cell506_1",-6.28714921515202,3.11141674682031
"cell507_1",-5.50285489215714,-3.96676778349618
"cell508_1",-7.98847755413556,-0.357363711246753
"cell509_1",-6.59504376668685,8.15623239949707
"cell510_1",-4.86638736290973,-3.61988364062722
"cell511_1",-0.329496939564144,-0.859127026537402
"cell512_1",-9.36633081411559,-12.1326510069801
"cell513_1",-6.53369210817462,2.49773183255549
"cell514_1",-6.34453196149508,3.09410240276122
"cell515_1",-6.19911294203244,2.82639661443754
"cell516_1",-9.71132768841309,-12.6434157885625
"cell517_1",-8.3052504649267,-10.9772382604132
"cell518_1",-6.30849507687103,8.07428006461415
"cell519_1",-6.5843002512795,2.90268473760983
"cell520_1",-3.36450758406801,10.5880927298788
"cell521_1",-6.10933199956723,8.98718132345348
"cell522_1",-5.84114007580776,7.92884422333076
"cell523_1",-6.04627120192707,-1.6116358852943
"cell524_1",-5.85792487245948,8.17882885514074
"cell525_1",-4.66983530834449,8.11782075068455
"cell526_1",-8.62679527162031,-12.2509235247673
"cell527_1",-8.57409841094033,-11.934219426284
"cell528_1",-6.59230540925767,7.87488869517787
"cell529_1",-5.237623455335,10.8099685159176
"cell530_1",-4.91780864495173,-4.2036626348698
"cell531_1",-7.84992347583481,0.0928378486453956
"cell532_1",-7.38215254980911,-11.2047243826175
"cell533_1",-8.07260138873939,0.583872122777339
"cell534_1",-4.60426562622797,9.91832604427424
"cell535_1",-5.51219581446681,11.2816801621972
"cell536_1",-5.4676026286618,7.95241497196878
"cell537_1",-6.14778767239993,8.45014432735108
"cell538_1",0.0401833557222791,-0.994040913068345
"cell539_1",-6.33222565149401,8.01402180886812
"cell540_1",-1.27364682704421,-2.14956278252644
"cell541_1",-6.60763615445947,7.9654508027426
"cell542_1",-4.05628237601219,10.7994283896035
"cell543_1",-5.51714453084994,11.0635377945674
"cell544_1",-5.4019258338383,-3.08844075164832
"cell545_1",-8.29557238896239,-13.9583897899482
"cell546_1",-7.88112602130485,-11.891266690168
"cell547_1",0.059052928531557,-1.75792617135427
"cell548_1",-8.99470884149351,-11.8275115255224
"cell549_1",-0.0513133872957823,-1.78124658842842
"cell550_1",-5.65419596768408,-3.80655322683429
"cell551_1",-0.266738616011428,-3.89270795465906
"cell552_1",-6.14183822557929,2.59752391063526
"cell553_1",-8.87937034473141,-13.1216469447429
"cell554_1",-5.53663943545926,-4.02221167862743
"cell555_1",-6.5565901468414,8.01023897348604
"cell556_1",-6.96386526385895,-12.4082244809924
"cell557_1",-0.150542104063369,-3.96854949861553
"cell558_1",-6.18072617556571,2.51530535049978
"cell559_1",-0.272837406444745,-3.88042661492325
"cell560_1",-6.29496334623779,8.31274118477175
"cell561_1",-5.78012401660783,-3.58279367148936
"cell562_1",-8.19167062563612,-12.666434527568
"cell563_1",-5.78618842790227,8.02564592435698
"cell564_1",-5.90875582543008,-3.24013927354427
"cell565_1",-5.74902474130328,8.47468349836819
"cell566_1",-8.59919177467985,0.399306582137932
"cell567_1",-4.65903318251776,-3.8543561623198
"cell568_1",-8.91262430936132,-13.2295539624778
"cell569_1",-8.83045915191113,-0.312828718917681
"cell570_1",-4.28388332752061,11.999280245524
